@relation mainC-refined-weka.filters.unsupervised.attribute.Remove-R7-26

@attribute 'refinedUse ' numeric
@attribute ' dow ' {0,1,2,3,4,5,6}
@attribute ' phase ' {0,1,2,3}
@attribute Day {0,1}
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute Cluster {cluster13,cluster9,cluster3,cluster5,cluster15,cluster17,cluster4,cluster12,cluster55,cluster11,cluster10,cluster42,cluster19,cluster30,cluster33,cluster36,cluster34,cluster39,cluster54,cluster47,cluster26,cluster25,cluster50,cluster52,cluster28}

@data
0.995717,0,3,0,11010,1.907667,cluster15
0.016537,5,3,1,11570,1.77957,cluster15
2.07682,3,3,1,8080,2.406783,cluster17
0.223108,5,3,1,11560,1.99045,cluster15
2.1141,3,3,1,8070,2.397517,cluster17
0.629901,3,0,1,17100,0.992367,cluster13
0.192551,5,3,1,11550,1.9875,cluster15
2.10458,3,3,1,8060,2.3987,cluster17
0.6358,3,0,1,17900,0.995483,cluster13
0.166547,5,3,1,11540,1.95458,cluster15
2.09885,3,3,1,8050,2.401917,cluster17
0.655684,3,0,1,17800,0.998567,cluster13
0.195133,5,3,1,11530,1.97105,cluster15
2.10283,3,3,1,8040,2.396833,cluster17
0.65445,3,0,1,17700,1.0052,cluster13
0.041886,5,3,1,11520,1.8314,cluster15
2.10845,3,3,1,8030,2.400367,cluster17
0.6399,3,0,1,17600,1.219933,cluster13
2.09952,3,3,1,8020,2.3984,cluster17
0.6145,3,0,1,17500,1.431667,cluster13
2.11082,3,3,1,8010,2.3962,cluster17
0.628333,3,0,1,17400,1.42545,cluster13
0.590933,3,0,1,17300,1.422033,cluster13
0.98065,3,0,1,17200,1.805767,cluster13
0.220269,2,1,1,1510,1.11527,cluster3
1.02268,3,0,1,17100,1.820633,cluster13
0.126856,2,1,1,1500,1.09402,cluster3
0.088103,2,1,1,1490,1.09287,cluster3
0.198667,2,1,1,1480,1.2553,cluster3
0,2,1,1,1470,1.13262,cluster3
0.85217,0,3,0,11190,1.29412,cluster15
0.016286,2,1,1,1460,1.22955,cluster5
0.78488,0,3,0,11180,1.23803,cluster15
0.749107,2,1,1,1450,1.70305,cluster5
0.721182,0,3,0,11170,1.18255,cluster15
0.218133,2,1,1,1440,1.18238,cluster5
0.765764,0,3,0,11160,1.19603,cluster15
0.212407,2,1,1,1430,1.1874,cluster5
0.724601,0,3,0,11150,1.17665,cluster15
0.20972,2,1,1,1420,1.18317,cluster5
0.708381,0,3,0,11140,1.17388,cluster15
0.72937,0,3,0,11130,1.17712,cluster15
0.728516,0,3,0,11120,1.17735,cluster15
0.741914,0,3,0,11110,1.18163,cluster15
0.726196,0,3,0,11100,1.18193,cluster15
0.42355,0,0,0,17200,1.448283,cluster13
0.371417,1,0,1,16100,1.188517,cluster13
0.421667,0,0,0,17190,1.458133,cluster13
0.591116,1,0,1,16090,1.457483,cluster13
0.419183,0,0,0,17180,1.432667,cluster13
1.73008,1,0,1,16080,2.619633,cluster13
0.409134,0,0,0,17170,1.40015,cluster13
0.196367,6,1,0,2200,1.348033,cluster15
1.78555,1,0,1,16070,2.644733,cluster13
0.093166,4,1,1,1100,0.435533,cluster5
0.166782,0,0,0,17160,1.1762,cluster13
0.251901,6,1,0,2190,1.202883,cluster15
1.87617,1,0,1,16060,2.16105,cluster13
0.036433,4,1,1,1090,0.40525,cluster5
0.101418,0,0,0,17150,1.133767,cluster13
0.233416,6,1,0,2180,1.21255,cluster15
1.30652,1,0,1,16050,1.612183,cluster13
0.024667,4,1,1,1080,0.403167,cluster5
0.09175,0,0,0,17140,1.119583,cluster13
0.245133,6,1,0,2170,1.219233,cluster15
0.292167,1,0,1,16040,0.59945,cluster13
0.027749,4,1,1,1070,0.403,cluster5
0.076417,0,0,0,17130,1.103817,cluster13
0.637466,6,1,0,2160,1.621917,cluster15
0.469383,1,0,1,16030,0.777583,cluster13
0.037851,4,1,1,1060,0.399983,cluster5
2.12715,4,3,1,13100,3.834717,cluster55
0.100383,0,0,0,17120,0.998367,cluster13
0.645833,6,1,0,2150,1.615033,cluster15
0.54915,1,0,1,16020,0.84385,cluster13
0.03375,4,1,1,1050,0.401317,cluster5
2.18322,4,3,1,13090,3.698383,cluster55
0.098434,0,0,0,17110,0.992033,cluster13
0.597699,6,1,0,2140,1.5773,cluster15
0.832883,1,0,1,16010,1.12915,cluster13
0.047301,4,1,1,1040,0.4095,cluster5
2.22912,4,3,1,13080,3.472917,cluster55
0.593766,6,1,0,2130,1.566833,cluster15
0.090966,4,1,1,1030,0.32795,cluster5
2.2093,4,3,1,13070,3.463133,cluster55
0.609832,6,1,0,2120,1.57575,cluster15
0.57835,4,0,1,22100,1.343317,cluster13
0.108667,4,1,1,1020,0.285067,cluster5
2.19338,4,3,1,13060,3.43995,cluster55
0.624349,6,1,0,2110,1.579333,cluster15
0.573467,4,0,1,22090,1.315067,cluster13
0.126283,4,1,1,1010,0.285483,cluster5
1.91845,4,3,1,13050,3.194333,cluster55
0.56215,4,0,1,22080,1.322467,cluster13
1.86022,4,3,1,13040,2.942267,cluster55
0.565284,4,0,1,22070,1.337867,cluster13
1.61802,3,3,1,7100,1.999467,cluster3
1.8111,4,3,1,13030,2.96305,cluster55
0.874699,4,0,1,22060,1.645217,cluster13
1.53352,3,3,1,7090,2.19365,cluster3
1.85982,4,3,1,13020,2.9532,cluster55
0.943416,4,0,1,22050,1.693183,cluster13
1.52058,3,3,1,7080,2.27375,cluster3
1.85607,4,3,1,13010,2.955583,cluster55
0.924384,4,0,1,22040,1.68745,cluster13
1.52412,3,3,1,7070,2.278717,cluster3
0.5931,4,0,1,22030,1.3678,cluster13
1.5442,3,3,1,7060,2.2913,cluster3
0.5644,4,0,1,22020,1.35465,cluster13
1.5463,3,3,1,7050,2.291817,cluster3
0.436037,3,2,1,6510,0.882767,cluster10
0.561416,4,0,1,22010,1.361983,cluster13
1.55122,3,3,1,7040,2.298817,cluster3
0.467623,3,2,1,6500,0.88015,cluster10
1.53865,3,3,1,7030,2.2945,cluster3
0.479036,3,2,1,6490,0.87955,cluster10
1.06532,1,1,1,3000,2.215317,cluster13
1.53862,3,3,1,7020,2.302267,cluster3
0.61774,3,2,1,6480,0.871517,cluster10
1.1112,1,1,1,2590,2.25735,cluster13
1.54543,3,3,1,7010,2.290467,cluster3
0.647066,3,2,1,6470,0.847583,cluster10
1.06473,1,1,1,2580,2.214533,cluster13
0,3,2,1,6460,0.75135,cluster10
1.13943,1,1,1,2570,2.292767,cluster13
0.38345,5,3,0,13100,1.495867,cluster15
0.627967,0,3,0,12000,1.673417,cluster15
0.058653,3,2,1,6450,0.96405,cluster10
1.03538,1,1,1,2560,2.218567,cluster13
0.559433,5,3,0,13090,1.668383,cluster15
0.640466,0,3,0,11590,1.667817,cluster15
0.370174,3,2,1,6440,1.26652,cluster10
1.0495,1,1,1,2550,2.217183,cluster13
0.491633,5,3,0,13080,1.603383,cluster15
0.638367,0,3,0,11580,1.66515,cluster15
0.379974,3,2,1,6430,1.28185,cluster10
1.04937,1,1,1,2540,2.215567,cluster13
0.389883,5,3,0,13070,1.504133,cluster15
0.631933,0,3,0,11570,1.66465,cluster15
0.397646,3,2,1,6420,1.27653,cluster10
1.04587,1,1,1,2530,2.214617,cluster13
0.357983,5,3,0,13060,1.4725,cluster15
0.64975,0,3,0,11560,1.676617,cluster15
1.02985,1,1,1,2520,2.204983,cluster13
0.361901,5,3,0,13050,1.468317,cluster15
0.6531,0,3,0,11550,1.69905,cluster15
1.01047,1,1,1,2510,2.1918,cluster13
0.353901,5,3,0,13040,1.461283,cluster15
0.651268,0,3,0,11540,1.789567,cluster15
0.345984,5,3,0,13030,1.459933,cluster15
0.666166,0,3,0,11530,1.861133,cluster15
0.220599,5,3,0,13020,1.768283,cluster15
1.0765,0,3,0,11520,2.291717,cluster15
0,0,0,0,20410,0.936883,cluster3
0.222283,5,3,0,13010,1.81685,cluster15
1.06317,0,3,0,11510,2.273733,cluster15
0,0,0,0,20400,0.951983,cluster3
0,0,0,0,20390,0.941867,cluster3
0.164902,4,2,1,6510,0.431633,cluster12
0,0,0,0,20380,0.9515,cluster3
0.148139,4,2,1,6500,0.43655,cluster12
0,0,0,0,20370,0.959833,cluster3
0.145037,4,2,1,6490,0.429683,cluster12
0,0,0,0,20360,0.9656,cluster3
0,4,2,1,6480,0.432233,cluster12
0,0,0,0,20350,0.98785,cluster3
0.017786,4,2,1,6470,0.49805,cluster12
0,0,0,0,20340,1.03753,cluster3
1.0195,2,0,1,16210,1.35758,cluster15
0.079708,4,2,1,6460,0.53665,cluster12
0.751723,0,0,0,20330,1.13202,cluster3
0.98397,2,0,1,16200,1.35262,cluster15
0.077867,4,2,1,6450,0.5398,cluster12
0.292207,0,0,0,20320,0.6756,cluster3
1.03521,2,0,1,16190,1.34203,cluster15
0.050853,4,2,1,6440,0.533433,cluster12
1.07103,2,0,1,16180,1.343,cluster15
0.06825,4,2,1,6430,0.536667,cluster12
1.06802,2,0,1,16170,1.3423,cluster15
0.067667,4,2,1,6420,0.534233,cluster12
1.0686,2,0,1,16160,1.34257,cluster15
1.08539,2,0,1,16150,1.35792,cluster15
1.0974,2,0,1,16140,1.36878,cluster15
1.09953,2,0,1,16130,1.36803,cluster15
2.41285,4,3,1,12100,3.446517,cluster42
1.09651,2,0,1,16120,1.38708,cluster15
2.3255,4,3,1,12090,3.3795,cluster42
2.16292,4,3,1,12080,3.319233,cluster42
2.16172,4,3,1,12070,3.422767,cluster42
0,4,0,1,21100,1.079583,cluster15
2.14875,4,3,1,12060,3.438833,cluster42
0.1754,4,0,1,21090,1.25285,cluster15
2.13415,4,3,1,12050,3.444217,cluster42
0.344867,4,0,1,21080,1.39985,cluster15
2.12333,4,3,1,12040,3.452083,cluster42
0.062734,4,0,1,21070,1.1441,cluster15
0.105,6,2,0,6100,0.377967,cluster5
1.96703,4,3,1,12030,3.275233,cluster50
0.029902,4,0,1,21060,1.100717,cluster15
0.10625,6,2,0,6090,0.382283,cluster5
2.1941,2,3,1,8000,2.834533,cluster13
1.37052,4,3,1,12020,2.711783,cluster15
0.22175,4,0,1,21050,1.2781,cluster15
0,6,2,0,6080,0.7028,cluster5
2.2049,2,3,1,7590,2.858033,cluster13
1.31277,4,3,1,12010,2.64195,cluster15
0.189934,4,0,1,21040,1.234017,cluster15
0,6,2,0,6070,0.803817,cluster5
2.19808,2,3,1,7580,2.876417,cluster13
0.037617,4,0,1,21030,1.101517,cluster15
0,6,2,0,6060,0.80065,cluster5
2.1976,2,3,1,7570,2.919233,cluster13
0.085966,0,0,0,18100,0.978067,cluster15
0.054267,4,0,1,21020,1.107733,cluster15
0.345116,2,0,1,17000,1.115283,cluster15
0,6,2,0,6050,0.8031,cluster5
2.31702,2,3,1,7560,2.627533,cluster13
0.089784,0,0,0,18090,0.977083,cluster15
0.107117,4,0,1,21010,1.025317,cluster15
0.3521,1,0,1,16590,1.130317,cluster15
0,6,2,0,6040,0.8214,cluster5
2.32518,2,3,1,7550,2.4828,cluster13
0.092317,0,0,0,18080,0.9782,cluster15
0.729051,1,0,1,16580,1.509567,cluster15
0,6,2,0,6030,0.791683,cluster5
2.33548,2,3,1,7540,2.475333,cluster13
0.103767,0,0,0,18070,0.978067,cluster15
0,6,1,0,3100,0.95775,cluster5
0.728549,1,0,1,16570,1.49115,cluster15
0,6,2,0,6020,0.812133,cluster5
0.0485,1,1,1,2000,0.89215,cluster5
2.33503,2,3,1,7530,2.4867,cluster13
0.169184,0,0,0,18060,0.961567,cluster15
0,6,1,0,3090,0.942,cluster5
0.720133,1,0,1,16560,1.522817,cluster15
0,6,2,0,6010,0.788217,cluster5
0.044217,1,1,1,1590,0.88225,cluster5
2.33627,2,3,1,7520,2.482767,cluster13
0.168867,0,0,0,18050,0.960217,cluster15
0,6,1,0,3080,0.952483,cluster5
0.726383,1,0,1,16550,1.501083,cluster15
0.038583,1,1,1,1580,0.872317,cluster5
2.31732,2,3,1,7510,2.478333,cluster13
0.169532,0,0,0,18040,0.958183,cluster15
1.41732,0,3,0,11000,2.223133,cluster15
0,6,1,0,3070,0.9519,cluster5
0.711717,1,0,1,16540,1.49905,cluster15
0,1,1,1,1570,1.239033,cluster5
0.065533,0,0,0,18030,1.193417,cluster15
1.38798,0,3,0,10590,2.200583,cluster15
0,6,1,0,3060,0.9552,cluster5
0.676517,1,0,1,16530,1.4568,cluster15
0,1,1,1,1560,1.038217,cluster5
0.210783,0,0,0,18020,1.809217,cluster15
1.39692,0,3,0,10580,2.1937,cluster15
0,6,1,0,3050,0.946483,cluster5
0.693683,1,0,1,16520,1.470083,cluster15
0,1,1,1,1550,1.036817,cluster5
0.234634,0,0,0,18010,1.829733,cluster15
1.36317,0,3,0,10570,2.183667,cluster15
0,6,1,0,3040,1.050967,cluster5
0.364951,1,0,1,16510,1.152633,cluster15
0,1,1,1,1540,0.98505,cluster5
1.45142,0,3,0,10560,2.267667,cluster15
0,6,1,0,3030,1.068,cluster5
0,1,1,1,1530,0.956367,cluster5
1.14278,0,3,0,10550,1.978283,cluster15
0,6,1,0,3020,1.065117,cluster5
0,1,1,1,1520,0.959633,cluster5
0,5,3,1,11510,1.72555,cluster15
0.96875,0,3,0,10540,1.9376,cluster15
0,6,1,0,3010,1.061717,cluster5
0,1,1,1,1510,0.957183,cluster5
0,5,3,1,11500,1.71852,cluster15
0.96905,0,3,0,10530,1.964967,cluster15
0.0521,5,3,1,11490,1.70913,cluster15
2.1128,3,3,1,8000,2.404117,cluster17
1.00782,0,3,0,10520,1.938717,cluster15
0.026804,5,3,1,11480,1.67418,cluster15
2.09728,3,3,1,7590,2.410617,cluster17
1.00623,0,3,0,10510,1.940483,cluster15
0.081964,5,3,1,11470,1.71853,cluster15
2.11452,3,3,1,7580,2.40785,cluster17
0.077493,5,3,1,11460,1.74062,cluster15
2.07292,3,3,1,7570,2.487533,cluster17
1.00752,3,0,1,17000,1.832317,cluster13
0.060544,5,3,1,11450,1.70067,cluster15
2.07233,3,3,1,7560,2.507117,cluster17
1.0233,2,0,1,16590,1.76135,cluster13
0.096468,5,3,1,11440,1.75953,cluster15
2.07675,3,3,1,7550,2.511483,cluster17
1.0316,2,0,1,16580,1.510817,cluster13
0.119334,5,3,1,11430,1.77593,cluster15
2.06993,3,3,1,7540,2.50355,cluster17
1.0548,2,0,1,16570,1.501517,cluster13
0.101233,5,3,1,11420,1.77003,cluster15
2.07363,3,3,1,7530,2.50515,cluster17
1.03533,2,0,1,16560,1.5123,cluster13
2.07463,3,3,1,7520,2.504333,cluster17
1.03097,2,0,1,16550,1.509067,cluster13
2.04837,3,3,1,7510,2.478583,cluster17
1.03533,2,0,1,16540,1.496367,cluster13
0.990451,2,0,1,16530,1.486267,cluster13
0.6543,2,0,1,16520,1.151333,cluster13
0.164071,2,1,1,1410,1.13762,cluster13
0.644816,2,0,1,16510,1.12405,cluster13
0.157916,2,1,1,1400,1.12025,cluster13
0.279396,2,1,1,1390,1.23298,cluster13
0.284686,2,1,1,1380,1.2506,cluster13
0.29088,2,1,1,1370,1.25008,cluster13
0.730484,0,3,0,11090,1.1823,cluster15
0.329869,2,1,1,1360,1.28332,cluster13
0.613064,0,3,0,11080,1.18413,cluster15
0.353753,2,1,1,1350,1.31797,cluster13
0.222632,0,3,0,11070,1.1775,cluster15
0.337537,2,1,1,1340,1.29007,cluster13
0.536551,0,3,0,11060,1.49045,cluster15
0.338773,2,1,1,1330,1.29097,cluster13
0.641931,0,3,0,11050,1.59573,cluster15
0.281517,2,1,1,1320,1.2895,cluster13
0.656,0,3,0,11040,1.6096,cluster15
0.43992,0,3,0,11030,1.58997,cluster15
0,0,3,0,11020,1.53513,cluster15
0.290517,0,3,0,11010,1.8644,cluster15
0.70425,2,3,1,7000,1.161617,cluster13
0.3886,0,3,0,11000,1.97995,cluster15
0.678533,2,2,1,6590,1.151267,cluster13
0.672,2,2,1,6580,1.142367,cluster13
0.095733,0,0,0,17100,1.009933,cluster13
0.444032,2,2,1,6570,0.902433,cluster13
0.8174,1,0,1,16000,1.108317,cluster13
0.097634,0,0,0,17900,0.999617,cluster13
0.365666,2,2,1,6560,0.8503,cluster13
0.430967,1,0,1,15590,0.73695,cluster13
0.10255,0,0,0,17800,1.013467,cluster13
0.383433,2,2,1,6550,0.849233,cluster13
0.326585,1,0,1,15580,0.62225,cluster13
0.10325,0,0,0,17700,1.017233,cluster13
0.378949,2,2,1,6540,0.853083,cluster13
0.637433,6,1,0,2100,1.588833,cluster15
0.4743,1,0,1,15570,0.7874,cluster13
0.131234,4,1,1,1000,0.2797,cluster5
0.100217,0,0,0,17600,1.043417,cluster13
0.3877,2,2,1,6530,0.84965,cluster13
0.610716,6,1,0,2090,1.571883,cluster15
0.488183,1,0,1,15560,0.788533,cluster13
0.173967,4,1,1,590,0.26955,cluster5
0.116984,0,0,0,17500,1.042317,cluster13
0.38805,2,2,1,6520,0.8501,cluster13
0.4179,6,1,0,2080,1.382217,cluster15
0.474801,1,0,1,15550,0.783717,cluster13
0.1765,4,1,1,580,0.346133,cluster5
0.433516,0,0,0,17400,1.417617,cluster13
0.385917,2,2,1,6510,0.866967,cluster13
0.321483,6,1,0,2070,1.303133,cluster15
0.47155,1,0,1,15540,0.7841,cluster13
0.174734,4,1,1,570,0.392617,cluster5
0.503284,0,0,0,17300,1.56345,cluster13
0.348116,6,1,0,2060,1.330583,cluster15
0.520718,1,0,1,15530,0.836017,cluster13
0.340265,4,1,1,560,0.712033,cluster5
1.86543,4,3,1,13000,2.947967,cluster55
0.499884,0,0,0,17200,0.90505,cluster13
0.318916,6,1,0,2050,1.304533,cluster15
0.863782,1,0,1,15520,1.1761,cluster13
0.259403,4,1,1,550,1.07332,cluster5
1.86305,4,3,1,12590,2.946767,cluster55
0.226383,0,0,0,17100,0.5853,cluster13
0.316684,6,1,0,2040,1.29155,cluster15
0.863417,1,0,1,15510,1.174167,cluster13
0.252697,4,1,1,540,1.06408,cluster5
1.84097,4,3,1,12580,2.947317,cluster55
0.341785,6,1,0,2030,1.292717,cluster15
0.246731,4,1,1,530,1.08258,cluster5
1.85147,4,3,1,12570,2.9408,cluster55
0.34245,6,1,0,2020,1.322,cluster15
0.503766,4,0,1,22000,1.48125,cluster13
0.288847,4,1,1,520,1.13618,cluster5
1.87368,4,3,1,12560,2.9319,cluster55
0.34345,6,1,0,2010,1.308417,cluster15
0.516017,4,0,1,21590,1.5081,cluster13
0.302549,4,1,1,510,1.22515,cluster5
1.90418,4,3,1,12550,3.032183,cluster54
0.577532,4,0,1,21580,1.062433,cluster13
1.99855,4,3,1,12540,3.073433,cluster55
0.578568,4,0,1,21570,1.066017,cluster13
1.55495,3,3,1,7000,2.289083,cluster3
1.85282,4,3,1,12530,2.941833,cluster55
0.5765,4,0,1,21560,1.067533,cluster13
1.55412,3,2,1,6590,2.31305,cluster3
1.86857,4,3,1,12520,2.971217,cluster55
0.575401,4,0,1,21550,1.067817,cluster13
1.54852,3,2,1,6580,2.303067,cluster3
1.85538,4,3,1,12510,2.936867,cluster55
0.840551,4,0,1,21540,1.812667,cluster13
1.56863,3,2,1,6570,2.332,cluster3
0.816434,4,0,1,21530,2.028767,cluster13
1.5295,3,2,1,6560,2.275967,cluster3
0.773065,4,0,1,21520,1.95165,cluster13
1.53002,3,2,1,6550,2.31805,cluster3
0.387096,3,2,1,6410,1.26963,cluster10
0.455966,4,0,1,21510,1.640983,cluster13
1.5336,3,2,1,6540,2.299767,cluster3
0.398384,3,2,1,6400,1.28115,cluster10
1.53303,3,2,1,6530,2.310933,cluster3
0.39404,3,2,1,6390,1.28372,cluster10
0.992801,1,1,1,2500,2.176517,cluster13
1.53685,3,2,1,6520,2.29425,cluster3
0.384481,3,2,1,6380,1.27343,cluster10
0.697168,1,1,1,2490,1.878317,cluster13
1.5379,3,2,1,6510,2.328767,cluster3
0.368816,3,2,1,6370,1.26513,cluster10
0.619916,1,1,1,2480,1.802983,cluster13
0.371151,3,2,1,6360,1.27793,cluster10
0.618017,1,1,1,2470,1.80465,cluster13
0.51425,5,3,0,13000,2.12905,cluster15
1.0336,0,3,0,11500,2.205467,cluster15
0.37237,3,2,1,6350,1.27442,cluster10
0.621333,1,1,1,2460,1.79435,cluster13
0.619751,5,3,0,12590,2.227667,cluster15
1.05367,0,3,0,11490,2.063883,cluster15
0.38174,3,2,1,6340,1.28045,cluster10
0.67035,1,1,1,2450,1.783833,cluster13
0.626366,5,3,0,12580,2.25555,cluster15
1.0687,0,3,0,11480,2.070617,cluster15
0.352957,3,2,1,6330,1.26887,cluster10
0.689033,1,1,1,2440,1.781083,cluster13
0.633583,5,3,0,12570,2.252633,cluster15
1.05405,0,3,0,11470,2.174883,cluster15
0.441602,3,2,1,6320,1.34768,cluster9
0.68665,1,1,1,2430,1.78495,cluster13
0.649567,5,3,0,12560,2.254417,cluster15
1.06513,0,3,0,11460,2.186317,cluster15
0.676033,1,1,1,2420,1.793583,cluster13
0.645084,5,3,0,12550,2.262883,cluster15
1.06258,0,3,0,11450,2.1925,cluster15
0.686067,1,1,1,2410,1.777883,cluster13
0.66045,5,3,0,12540,2.2667,cluster15
1.053,0,3,0,11440,2.192433,cluster15
0.653183,5,3,0,12530,2.242367,cluster15
1.05243,0,3,0,11430,2.191183,cluster15
0.639766,5,3,0,12520,2.2442,cluster15
1.0592,0,3,0,11420,2.183167,cluster15
0.036623,0,0,0,20310,0.420467,cluster3
0.634851,5,3,0,12510,2.21695,cluster15
1.04537,0,3,0,11410,2.174217,cluster15
0.037307,0,0,0,20300,0.421783,cluster3
0.039404,0,0,0,20290,0.423467,cluster3
0.040252,0,0,0,20280,0.423133,cluster3
0,0,0,0,20270,0.42245,cluster3
0.199466,5,2,1,6000,0.681383,cluster5
0,0,0,0,20260,0.422917,cluster3
0.375616,5,2,1,5590,0.85255,cluster5
0.026453,0,0,0,20250,0.528583,cluster3
0.346551,5,2,1,5580,0.814467,cluster5
0.026857,0,0,0,20240,0.529267,cluster3
0.805569,2,0,1,16110,1.84687,cluster15
0.279367,5,2,1,5570,0.750317,cluster5
0.033708,0,0,0,20230,0.529517,cluster3
0.538676,2,0,1,16100,2.46743,cluster15
0.2753,5,2,1,5560,0.749817,cluster5
0.02982,0,0,0,20220,0.528817,cluster3
0.528032,2,0,1,16090,2.46962,cluster15
0.252549,5,2,1,5550,0.920683,cluster5
0.7337,2,0,1,16080,3.0262,cluster15
0.191134,5,2,1,5540,1.3411,cluster5
1.06764,2,0,1,16070,3.95708,cluster15
0.219236,5,2,1,5530,1.38412,cluster5
0,5,1,1,3000,1.038933,cluster5
1.06682,2,0,1,16060,3.95697,cluster15
0.22157,5,2,1,5520,1.38512,cluster5
0,5,1,1,2590,1.22165,cluster5
1.05697,2,0,1,16050,3.97072,cluster15
0.201636,5,2,1,5510,1.35567,cluster5
0,5,1,1,2580,1.41595,cluster5
1.05531,2,0,1,16040,3.95637,cluster15
0,5,1,1,2570,1.404367,cluster5
1.04462,2,0,1,16030,3.942,cluster15
1.31897,4,3,1,12000,2.635333,cluster15
0,5,1,1,2560,1.409567,cluster5
1.02663,2,0,1,16020,3.91763,cluster15
1.3192,4,3,1,11590,2.634367,cluster15
0,5,1,1,2550,1.4263,cluster5
1.33925,4,3,1,11580,2.55,cluster15
0,5,1,1,2540,1.411783,cluster5
1.34332,4,3,1,11570,2.4971,cluster15
0.107466,4,0,1,21000,0.986167,cluster15
0,5,1,1,2530,1.414233,cluster5
1.4066,4,3,1,11560,2.551183,cluster15
0.092417,4,0,1,20590,1.0353,cluster15
0,5,1,1,2520,1.409283,cluster5
1.27755,4,3,1,11550,2.4158,cluster15
0.114217,4,0,1,20580,1.08715,cluster15
0,5,1,1,2510,1.418717,cluster5
1.29658,4,3,1,11540,2.413667,cluster15
0.102916,4,0,1,20570,1.08985,cluster15
0,6,2,0,6000,0.806967,cluster5
1.23943,4,3,1,11530,2.35535,cluster15
0.1028,4,0,1,20560,1.0877,cluster15
0,6,2,0,5590,0.802917,cluster5
2.33185,2,3,1,7500,2.4717,cluster13
1.07387,4,3,1,11520,2.1819,cluster15
0.081317,4,0,1,20550,1.07655,cluster15
0,6,2,0,5580,0.8086,cluster5
2.31087,2,3,1,7490,2.469267,cluster13
1.06407,4,3,1,11510,2.171833,cluster15
0.099434,4,0,1,20540,1.072717,cluster15
0,6,2,0,5570,0.837717,cluster5
2.30668,2,3,1,7480,2.463617,cluster13
0.0993,4,0,1,20530,1.0734,cluster15
0,6,2,0,5560,0.876367,cluster5
2.31425,2,3,1,7470,2.46935,cluster13
0.000917,0,0,0,18000,1.599833,cluster15
0.173167,4,0,1,20520,1.140717,cluster15
0.342884,1,0,1,16500,1.1469,cluster15
0,6,2,0,5550,1.14908,cluster5
2.31397,2,3,1,7460,2.4585,cluster13
0,0,0,0,17590,1.498933,cluster15
0.427032,4,0,1,20510,1.405233,cluster15
0.347049,1,0,1,16490,1.1642,cluster15
0.05738,6,2,0,5540,1.69643,cluster3
2.31142,2,3,1,7450,2.46405,cluster13
0,0,0,0,17580,1.499533,cluster15
0.365033,1,0,1,16480,1.060133,cluster15
0,6,2,0,5530,1.51495,cluster3
2.303,2,3,1,7440,2.462767,cluster13
0,0,0,0,17570,1.454617,cluster15
0,6,1,0,3000,1.054,cluster5
0.373448,1,0,1,16470,1.090883,cluster15
0,6,2,0,5520,1.47777,cluster3
0,1,1,1,1500,0.9692,cluster5
2.31305,2,3,1,7430,2.460983,cluster13
0.05205,0,0,0,17560,1.042317,cluster15
0,6,1,0,2590,1.05835,cluster5
0.430717,1,0,1,16460,0.964717,cluster15
0,6,2,0,5510,1.47847,cluster3
0,1,1,1,1490,0.950233,cluster5
2.30737,2,3,1,7420,2.46425,cluster13
0.057117,0,0,0,17550,1.054183,cluster15
0,6,1,0,2580,1.056067,cluster5
0.477983,1,0,1,16450,0.63375,cluster15
0,1,1,1,1480,0.9505,cluster5
2.30758,2,3,1,7410,2.4527,cluster13
0.042568,0,0,0,17540,1.025067,cluster15
1.00328,0,3,0,10500,1.96505,cluster15
0,6,1,0,2570,1.064017,cluster5
0.471666,1,0,1,16440,0.640133,cluster15
0,1,1,1,1470,0.98,cluster5
0.0518,0,0,0,17530,0.95515,cluster15
1.01538,0,3,0,10490,1.948133,cluster15
0,6,1,0,2560,1.064167,cluster5
0.4733,1,0,1,16430,0.639217,cluster15
0,1,1,1,1460,0.937517,cluster5
0.054,0,0,0,17520,0.973383,cluster15
1.1666,0,3,0,10480,2.1019,cluster15
0,6,1,0,2550,1.07345,cluster5
0.47715,1,0,1,16420,0.643967,cluster15
0,1,1,1,1450,0.965917,cluster5
0.055401,0,0,0,17510,0.96165,cluster15
1.324,0,3,0,10470,2.734533,cluster15
0,6,1,0,2540,1.061967,cluster5
0.649683,1,0,1,16410,0.809133,cluster15
0,1,1,1,1440,0.960267,cluster5
1.30918,0,3,0,10460,2.819017,cluster15
0,6,1,0,2530,1.062933,cluster5
0,1,1,1,1430,0.978917,cluster12
1.30875,0,3,0,10450,2.7986,cluster15
0,6,1,0,2520,1.0657,cluster5
0,1,1,1,1420,0.978117,cluster5
0.1382,5,3,1,11410,1.78838,cluster15
1.28445,0,3,0,10440,2.7937,cluster15
0,6,1,0,2510,1.073767,cluster5
0,1,1,1,1410,0.958,cluster5
0.04079,5,3,1,11400,1.7023,cluster15
0.934134,0,3,0,10430,2.43715,cluster15
0.038566,5,3,1,11390,1.74233,cluster15
2.01958,3,3,1,7500,2.501417,cluster13
0.862084,0,3,0,10420,2.365183,cluster15
0.049986,5,3,1,11380,1.77452,cluster15
1.8555,3,3,1,7490,2.811233,cluster13
0.858667,0,3,0,10410,2.358233,cluster15
0.76614,5,3,1,11370,1.83335,cluster15
1.93008,3,3,1,7480,2.886833,cluster13
